Time,Exact,Adams_S,Adams_WS,Adams_WSNA,ddends,Err_S,Err_WS,Err_WSNA,Err_ddends
0.81,3.43,3.42999999999999,3.42999999999999,3.42999999999999,3.43,8.43769498715119e-15,8.43769498715119e-15,8.43769498715119e-15,0
0.82,3.46,3.45999999999999,3.45999999999999,3.45999999999999,3.46,8.43769498715119e-15,8.43769498715119e-15,8.43769498715119e-15,0
0.83,3.49,3.48999999999999,3.48999999999999,3.48999999999999,3.49,8.88178419700125e-15,8.88178419700125e-15,8.88178419700125e-15,0
0.84,3.52,3.51999999999999,3.51999999999999,3.51999999999999,3.52,8.88178419700125e-15,8.88178419700125e-15,8.88178419700125e-15,4.44089209850063e-16
0.85,3.55,3.54999999999999,3.54999999999999,3.54999999999999,3.55,8.88178419700125e-15,8.88178419700125e-15,8.88178419700125e-15,0
0.86,3.58,3.57999999999999,3.57999999999999,3.57999999999999,3.58,9.32587340685131e-15,9.32587340685131e-15,9.32587340685131e-15,4.44089209850063e-16
0.87,3.61,3.60999999999999,3.60999999999999,3.60999999999999,3.61,9.32587340685131e-15,9.32587340685131e-15,9.32587340685131e-15,0
0.88,3.64,3.63999999999999,3.63999999999999,3.63999999999999,3.64,9.76996261670138e-15,9.76996261670138e-15,9.76996261670138e-15,4.44089209850063e-16
0.89,3.67,3.66999999999999,3.66999999999999,3.66999999999999,3.67,9.76996261670138e-15,9.76996261670138e-15,9.76996261670138e-15,0
0.9,3.7,3.69999999999999,3.69999999999999,3.69999999999999,3.7,1.02140518265514e-14,1.02140518265514e-14,1.02140518265514e-14,4.44089209850063e-16
0.91,3.73,3.72999999999999,3.72999999999999,3.72999999999999,3.73,1.02140518265514e-14,1.02140518265514e-14,1.02140518265514e-14,0
0.92,3.76,3.75999999999999,3.75999999999999,3.75999999999999,3.76,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14,4.44089209850063e-16
0.93,3.79,3.78999999999999,3.78999999999999,3.78999999999999,3.79,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14,0
0.94,3.82,3.81999999999999,3.81999999999999,3.81999999999999,3.82,1.11022302462516e-14,1.11022302462516e-14,1.11022302462516e-14,0
0.95,3.85,3.84999999999999,3.84999999999999,3.84999999999999,3.85,1.11022302462516e-14,1.11022302462516e-14,1.11022302462516e-14,0
0.96,3.88,3.87999999999999,3.87999999999999,3.87999999999999,3.88,1.11022302462516e-14,1.11022302462516e-14,1.11022302462516e-14,0
0.97,3.91,3.90999999999999,3.90999999999999,3.90999999999999,3.91,1.15463194561016e-14,1.15463194561016e-14,1.15463194561016e-14,4.44089209850063e-16
0.98,3.94,3.93999999999999,3.93999999999999,3.93999999999999,3.94,1.15463194561016e-14,1.15463194561016e-14,1.15463194561016e-14,4.44089209850063e-16
0.99,3.97,3.96999999999999,3.96999999999999,3.96999999999999,3.97,1.15463194561016e-14,1.15463194561016e-14,1.15463194561016e-14,0
1,4,3.99999999999999,3.99999999999999,3.99999999999999,4,1.19904086659517e-14,1.19904086659517e-14,1.19904086659517e-14,0
1.01,4.03,4.02999999999999,4.02999999999999,4.02999999999999,4.03,1.24344978758018e-14,1.24344978758018e-14,1.24344978758018e-14,8.88178419700125e-16
1.02,4.06,4.05999999999999,4.05999999999999,4.05999999999999,4.06,1.24344978758018e-14,1.24344978758018e-14,1.24344978758018e-14,8.88178419700125e-16
1.03,4.09,4.08999999999999,4.08999999999999,4.08999999999999,4.09,1.15463194561016e-14,1.15463194561016e-14,1.15463194561016e-14,0
1.04,4.12,4.11999999999999,4.11999999999999,4.11999999999999,4.12,1.15463194561016e-14,1.15463194561016e-14,1.15463194561016e-14,0
1.05,4.15,4.14999999999999,4.14999999999999,4.14999999999999,4.15,1.15463194561016e-14,1.15463194561016e-14,1.15463194561016e-14,8.88178419700125e-16
1.06,4.18,4.17999999999999,4.17999999999999,4.17999999999999,4.18,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14,0
1.07,4.21,4.20999999999999,4.20999999999999,4.20999999999999,4.21,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14,0
1.08,4.24,4.23999999999999,4.23999999999999,4.23999999999999,4.24,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14,0
1.09,4.27,4.26999999999999,4.26999999999999,4.26999999999999,4.27,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14,8.88178419700125e-16
1.1,4.3,4.29999999999999,4.29999999999999,4.29999999999999,4.3,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14,8.88178419700125e-16
1.11,4.33,4.32999999999999,4.32999999999999,4.32999999999999,4.33,9.76996261670138e-15,9.76996261670138e-15,9.76996261670138e-15,0
1.12,4.36,4.35999999999999,4.35999999999999,4.35999999999999,4.36,9.76996261670138e-15,9.76996261670138e-15,9.76996261670138e-15,8.88178419700125e-16
1.13,4.39,4.38999999999999,4.38999999999999,4.38999999999999,4.39,9.76996261670138e-15,9.76996261670138e-15,9.76996261670138e-15,8.88178419700125e-16
1.14,4.42,4.41999999999999,4.41999999999999,4.41999999999999,4.42,8.88178419700125e-15,8.88178419700125e-15,8.88178419700125e-15,0
1.15,4.45,4.44999999999999,4.44999999999999,4.44999999999999,4.45,8.88178419700125e-15,8.88178419700125e-15,8.88178419700125e-15,0
1.16,4.48,4.47999999999999,4.47999999999999,4.47999999999999,4.48,7.99360577730113e-15,7.99360577730113e-15,7.99360577730113e-15,0
1.17,4.51,4.50999999999999,4.50999999999999,4.50999999999999,4.51,7.99360577730113e-15,7.99360577730113e-15,7.99360577730113e-15,0
1.18,4.54,4.53999999999999,4.53999999999999,4.53999999999999,4.54,7.99360577730113e-15,7.99360577730113e-15,7.99360577730113e-15,8.88178419700125e-16
1.19,4.57,4.56999999999999,4.56999999999999,4.56999999999999,4.57,7.99360577730113e-15,7.99360577730113e-15,7.99360577730113e-15,8.88178419700125e-16
1.2,4.6,4.59999999999999,4.59999999999999,4.59999999999999,4.6,7.105427357601e-15,7.105427357601e-15,7.105427357601e-15,0
1.21,4.63,4.62999999999999,4.62999999999999,4.62999999999999,4.63,7.105427357601e-15,7.105427357601e-15,7.105427357601e-15,8.88178419700125e-16
1.22,4.66,4.65999999999999,4.65999999999999,4.65999999999999,4.66,7.105427357601e-15,7.105427357601e-15,7.105427357601e-15,8.88178419700125e-16
1.23,4.69,4.68999999999999,4.68999999999999,4.68999999999999,4.69,6.21724893790088e-15,6.21724893790088e-15,6.21724893790088e-15,0
1.24,4.72,4.71999999999999,4.71999999999999,4.71999999999999,4.72,6.21724893790088e-15,6.21724893790088e-15,6.21724893790088e-15,0
1.25,4.75,4.74999999999999,4.74999999999999,4.74999999999999,4.75,6.21724893790088e-15,6.21724893790088e-15,6.21724893790088e-15,0
1.26,4.78,4.77999999999999,4.77999999999999,4.77999999999999,4.78,6.21724893790088e-15,6.21724893790088e-15,6.21724893790088e-15,8.88178419700125e-16
1.27,4.81,4.80999999999999,4.80999999999999,4.80999999999999,4.81,6.21724893790088e-15,6.21724893790088e-15,6.21724893790088e-15,8.88178419700125e-16
1.28,4.84,4.83999999999999,4.83999999999999,4.83999999999999,4.84,5.32907051820075e-15,5.32907051820075e-15,5.32907051820075e-15,0
1.29,4.87,4.86999999999999,4.86999999999999,4.86999999999999,4.87,5.32907051820075e-15,5.32907051820075e-15,5.32907051820075e-15,8.88178419700125e-16
1.3,4.9,4.9,4.9,4.9,4.9,5.32907051820075e-15,5.32907051820075e-15,5.32907051820075e-15,8.88178419700125e-16
1.31,4.93,4.93,4.93,4.93,4.93,4.44089209850063e-15,4.44089209850063e-15,4.44089209850063e-15,0
1.32,4.96,4.96,4.96,4.96,4.96,4.44089209850063e-15,4.44089209850063e-15,4.44089209850063e-15,8.88178419700125e-16
1.33,4.99,4.99,4.99,4.99,4.99,4.44089209850063e-15,4.44089209850063e-15,4.44089209850063e-15,0
1.34,5.02,5.02,5.02,5.02,5.02,4.44089209850063e-15,4.44089209850063e-15,4.44089209850063e-15,8.88178419700125e-16
1.35,5.05,5.05,5.05,5.05,5.05,4.44089209850063e-15,4.44089209850063e-15,4.44089209850063e-15,8.88178419700125e-16
1.36,5.08,5.08,5.08,5.08,5.08,3.5527136788005e-15,3.5527136788005e-15,3.5527136788005e-15,0
1.37,5.11,5.11,5.11,5.11,5.11,3.5527136788005e-15,3.5527136788005e-15,3.5527136788005e-15,8.88178419700125e-16
1.38,5.14,5.14,5.14,5.14,5.14,3.5527136788005e-15,3.5527136788005e-15,3.5527136788005e-15,8.88178419700125e-16
1.39,5.17,5.17,5.17,5.17,5.17,2.66453525910038e-15,2.66453525910038e-15,2.66453525910038e-15,8.88178419700125e-16
1.4,5.2,5.2,5.2,5.2,5.2,2.66453525910038e-15,2.66453525910038e-15,2.66453525910038e-15,8.88178419700125e-16
1.41,5.23,5.23,5.23,5.23,5.23,1.77635683940025e-15,1.77635683940025e-15,1.77635683940025e-15,8.88178419700125e-16
1.42,5.26,5.26,5.26,5.26,5.26,1.77635683940025e-15,1.77635683940025e-15,1.77635683940025e-15,8.88178419700125e-16
1.43,5.29,5.29,5.29,5.29,5.29,1.77635683940025e-15,1.77635683940025e-15,1.77635683940025e-15,8.88178419700125e-16
1.44,5.32,5.32,5.32,5.32,5.32,1.77635683940025e-15,1.77635683940025e-15,1.77635683940025e-15,1.77635683940025e-15
1.45,5.35,5.35,5.35,5.35,5.35,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16
1.46,5.38,5.38,5.38,5.38,5.38,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16
1.47,5.41,5.41,5.41,5.41,5.41,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16
1.48,5.44,5.44,5.44,5.44,5.44,0,0,0,8.88178419700125e-16
1.49,5.47,5.47,5.47,5.47,5.47,0,0,0,8.88178419700125e-16
1.5,5.5,5.5,5.5,5.5,5.5,0,0,0,8.88178419700125e-16
1.51,5.53,5.53,5.53,5.53,5.53,0,0,0,8.88178419700125e-16
1.52,5.56,5.56,5.56,5.56,5.56,0,0,0,1.77635683940025e-15
1.53,5.59,5.59,5.59,5.59,5.59,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16
1.54,5.62,5.62,5.62,5.62,5.62,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16
1.55,5.65,5.65,5.65,5.65,5.65,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16,1.77635683940025e-15
1.56,5.68,5.68,5.68,5.68,5.68,1.77635683940025e-15,1.77635683940025e-15,1.77635683940025e-15,8.88178419700125e-16
1.57,5.71,5.71,5.71,5.71,5.71,1.77635683940025e-15,1.77635683940025e-15,1.77635683940025e-15,8.88178419700125e-16
1.58,5.74,5.74,5.74,5.74,5.74,1.77635683940025e-15,1.77635683940025e-15,1.77635683940025e-15,8.88178419700125e-16
1.59,5.77,5.77,5.77,5.77,5.77,1.77635683940025e-15,1.77635683940025e-15,1.77635683940025e-15,8.88178419700125e-16
1.6,5.8,5.8,5.8,5.8,5.8,1.77635683940025e-15,1.77635683940025e-15,1.77635683940025e-15,1.77635683940025e-15
1.61,5.83,5.83,5.83,5.83,5.83,2.66453525910038e-15,2.66453525910038e-15,2.66453525910038e-15,8.88178419700125e-16
1.62,5.86,5.86,5.86,5.86,5.86,2.66453525910038e-15,2.66453525910038e-15,2.66453525910038e-15,8.88178419700125e-16
1.63,5.89,5.89,5.89,5.89,5.89,2.66453525910038e-15,2.66453525910038e-15,2.66453525910038e-15,1.77635683940025e-15
1.64,5.92,5.92,5.92,5.92,5.92,3.5527136788005e-15,3.5527136788005e-15,3.5527136788005e-15,8.88178419700125e-16
1.65,5.95,5.95,5.95,5.95,5.95,3.5527136788005e-15,3.5527136788005e-15,3.5527136788005e-15,8.88178419700125e-16
1.66,5.98,5.98,5.98,5.98,5.98,3.5527136788005e-15,3.5527136788005e-15,3.5527136788005e-15,8.88178419700125e-16
1.67,6.01,6.01,6.01,6.01,6.01,4.44089209850063e-15,4.44089209850063e-15,4.44089209850063e-15,8.88178419700125e-16
1.68,6.04,6.04,6.04,6.04,6.04,4.44089209850063e-15,4.44089209850063e-15,4.44089209850063e-15,1.77635683940025e-15
1.69,6.07,6.07,6.07,6.07,6.07,4.44089209850063e-15,4.44089209850063e-15,4.44089209850063e-15,1.77635683940025e-15
1.7,6.1,6.1,6.1,6.1,6.1,5.32907051820075e-15,5.32907051820075e-15,5.32907051820075e-15,8.88178419700125e-16
1.71,6.13,6.13000000000001,6.13000000000001,6.13000000000001,6.13,5.32907051820075e-15,5.32907051820075e-15,5.32907051820075e-15,1.77635683940025e-15
1.72,6.16,6.16000000000001,6.16000000000001,6.16000000000001,6.16,5.32907051820075e-15,5.32907051820075e-15,5.32907051820075e-15,1.77635683940025e-15
1.73,6.19,6.19000000000001,6.19000000000001,6.19000000000001,6.19,6.21724893790088e-15,6.21724893790088e-15,6.21724893790088e-15,8.88178419700125e-16
1.74,6.22,6.22000000000001,6.22000000000001,6.22000000000001,6.22,6.21724893790088e-15,6.21724893790088e-15,6.21724893790088e-15,8.88178419700125e-16
1.75,6.25,6.25000000000001,6.25000000000001,6.25000000000001,6.25,6.21724893790088e-15,6.21724893790088e-15,6.21724893790088e-15,1.77635683940025e-15
1.76,6.28,6.28000000000001,6.28000000000001,6.28000000000001,6.28,6.21724893790088e-15,6.21724893790088e-15,6.21724893790088e-15,1.77635683940025e-15
1.77,6.31,6.31000000000001,6.31000000000001,6.31000000000001,6.31,6.21724893790088e-15,6.21724893790088e-15,6.21724893790088e-15,1.77635683940025e-15
1.78,6.34,6.34000000000001,6.34000000000001,6.34000000000001,6.34,7.105427357601e-15,7.105427357601e-15,7.105427357601e-15,8.88178419700125e-16
1.79,6.37,6.37000000000001,6.37000000000001,6.37000000000001,6.37,7.105427357601e-15,7.105427357601e-15,7.105427357601e-15,1.77635683940025e-15
1.8,6.4,6.40000000000001,6.40000000000001,6.40000000000001,6.4,7.105427357601e-15,7.105427357601e-15,7.105427357601e-15,1.77635683940025e-15
1.81,6.43,6.43000000000001,6.43000000000001,6.43000000000001,6.43,7.99360577730113e-15,7.99360577730113e-15,7.99360577730113e-15,8.88178419700125e-16
1.82,6.46,6.46000000000001,6.46000000000001,6.46000000000001,6.46,7.99360577730113e-15,7.99360577730113e-15,7.99360577730113e-15,8.88178419700125e-16
1.83,6.49,6.49000000000001,6.49000000000001,6.49000000000001,6.49,7.99360577730113e-15,7.99360577730113e-15,7.99360577730113e-15,1.77635683940025e-15
1.84,6.52,6.52000000000001,6.52000000000001,6.52000000000001,6.52,7.99360577730113e-15,7.99360577730113e-15,7.99360577730113e-15,1.77635683940025e-15
1.85,6.55,6.55000000000001,6.55000000000001,6.55000000000001,6.55,7.99360577730113e-15,7.99360577730113e-15,7.99360577730113e-15,1.77635683940025e-15
1.86,6.58,6.58000000000001,6.58000000000001,6.58000000000001,6.58,8.88178419700125e-15,8.88178419700125e-15,8.88178419700125e-15,1.77635683940025e-15
1.87,6.61,6.61000000000001,6.61000000000001,6.61000000000001,6.61,8.88178419700125e-15,8.88178419700125e-15,8.88178419700125e-15,1.77635683940025e-15
1.88,6.64,6.64000000000001,6.64000000000001,6.64000000000001,6.64,8.88178419700125e-15,8.88178419700125e-15,8.88178419700125e-15,1.77635683940025e-15
1.89,6.67,6.67000000000001,6.67000000000001,6.67000000000001,6.67,9.76996261670138e-15,9.76996261670138e-15,9.76996261670138e-15,8.88178419700125e-16
1.9,6.7,6.70000000000001,6.70000000000001,6.70000000000001,6.7,9.76996261670138e-15,9.76996261670138e-15,9.76996261670138e-15,8.88178419700125e-16
1.91,6.73,6.73000000000001,6.73000000000001,6.73000000000001,6.73,9.76996261670138e-15,9.76996261670138e-15,9.76996261670138e-15,1.77635683940025e-15
1.92,6.76,6.76000000000001,6.76000000000001,6.76000000000001,6.76,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14,1.77635683940025e-15
1.93,6.79,6.79000000000001,6.79000000000001,6.79000000000001,6.79,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14,1.77635683940025e-15
1.94,6.82,6.82000000000001,6.82000000000001,6.82000000000001,6.82,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14,1.77635683940025e-15
1.95,6.85,6.85000000000001,6.85000000000001,6.85000000000001,6.85,1.15463194561016e-14,1.15463194561016e-14,1.15463194561016e-14,1.77635683940025e-15
1.96,6.88,6.88000000000001,6.88000000000001,6.88000000000001,6.88,1.15463194561016e-14,1.15463194561016e-14,1.15463194561016e-14,1.77635683940025e-15
1.97,6.91,6.91000000000001,6.91000000000001,6.91000000000001,6.91,1.15463194561016e-14,1.15463194561016e-14,1.15463194561016e-14,1.77635683940025e-15
1.98,6.94,6.94000000000001,6.94000000000001,6.94000000000001,6.94,1.24344978758018e-14,1.24344978758018e-14,1.24344978758018e-14,8.88178419700125e-16
1.99,6.97,6.97000000000001,6.97000000000001,6.97000000000001,6.97,1.24344978758018e-14,1.24344978758018e-14,1.24344978758018e-14,1.77635683940025e-15
2,7,7.00000000000001,7.00000000000001,7.00000000000001,7,1.24344978758018e-14,1.24344978758018e-14,1.24344978758018e-14,1.77635683940025e-15
2.01,7.03045,7.03000000000001,7.03000000000001,7.03000000000001,7.03045,0.000449999999988293,0.000449999999988293,0.000449999999988293,1.77635683940025e-15
